problem_id,year,code,question,title,statement,methods,source_type,solution_path,result_path,report_path,artifact_path
2017-A,2017,A,q06,ZRA 摘要报告与推荐策略,"Submit a standard summary sheet, a 1-2 page brief assessment report, and the main solution for Requirement 2.",把三方案决策矩阵、推荐小坝数量、坝址、正常/极端调度、暴露限制和模型局限整理为 ZRA 管理层可读报告。对应模型：工程政策报告、执行摘要、模型限制说明。,official_statement_parameters,question_solutions/2017/A/q06/solution.py,question_results/2017/A/q06/result.json,question_reports/2017/A/q06/report.md,question_artifacts/2017/A/q06/dam_system_frontier.png
2017-B,2017,B,q01,收费亭后 8 到 3 车道并道几何,"Determine the shape, size, and merging pattern of the area following the toll barrier in which vehicles fan in from B tollbooth egress lanes down to L lanes of traffic.",只使用官方题面参数 L、B、B > L 和 3 车道/8 收费亭示例，构造 short taper、staged zipper、collector-distributor 和 metered merge 四类可替换几何方案，按冲突指数、吞吐能力和土地/控制成本评分。对应模型：道路几何规划、多目标评分、成本-安全权衡。,official_statement_parameters,question_solutions/2017/B/q01/solution.py,question_results/2017/B/q01/result.json,question_reports/2017/B/q01/report.md,question_artifacts/2017/B/q01/merge_geometry.csv
2017-B,2017,B,q02,轻交通与重交通吞吐性能,Determine the performance of your solution in light and heavy traffic.,用收费亭服务率、下游车道容量和并道冲突惩罚估算 light/heavy demand 下的通过量、瓶颈和平均延误，确保所有容量参数可审计替换。对应模型：通行能力、瓶颈分析、排队延误估计。,official_statement_parameters,question_solutions/2017/B/q02/solution.py,question_results/2017/B/q02/result.json,question_reports/2017/B/q02/report.md,question_artifacts/2017/B/q02/traffic_performance.csv
2017-B,2017,B,q03,自动驾驶车辆比例敏感性,How does your solution change as more autonomous (self-driving) vehicles are added to the traffic mix?,扫描 0%-80% 自动驾驶比例，用车头时距容量倍率和建议并道长度调整估计是否需要保留 staged zipper 或设置协同并道车道。对应模型：混合交通容量、敏感性分析、政策阈值。,official_statement_parameters,question_solutions/2017/B/q03/solution.py,question_results/2017/B/q03/result.json,question_reports/2017/B/q03/report.md,question_artifacts/2017/B/q03/autonomous_vehicle_sensitivity.csv
2017-B,2017,B,q04,收费亭类型比例敏感性与 NJTA 信,"How is your solution affected by the proportions of conventional tollbooths, exact-change tollbooths, and electronic toll collection booths?",比较 mostly conventional、balanced、electronic priority 和 transponder dominant 四种收费服务率组合，判断瓶颈从收费侧转向并道侧的条件，并生成 New Jersey Turnpike Authority 信函。对应模型：服务率模型、情景扫描、非技术政策报告。,official_statement_parameters,question_solutions/2017/B/q04/solution.py,question_results/2017/B/q04/result.json,question_reports/2017/B/q04/report.md,question_artifacts/2017/B/q04/tollbooth_mix_sensitivity.csv
2017-C,2017,C,q01,官方路网画像与交通流模型,"Build a model of traffic-flow effects using the number of lanes, peak and/or average traffic volume, and the percentage of self-driving cooperating vehicles on I-5, I-90, I-405, and SR-520.",读取官方 2017_MCM_Problem_C_Data.xlsx 的 parsed mile posts 和 definitions 工作表，按 route/milepost/ADT/lanes 构造路段容量、峰小时流量、V/C ratio 和 BPR 速度函数。对应模型：交通流基本图、容量约束、BPR 延误函数、路网分段画像。,official_comap_xlsx,question_solutions/2017/C/q01/solution.py,question_results/2017/C/q01/result.json,question_reports/2017/C/q01/report.md,question_artifacts/2017/C/q01/clean_traffic_segments.csv
2017-C,2017,C,q02,10%/50%/90% 自动驾驶渗透率情景,Analyze how the effects change as the percentage of self-driving cars increases from 10% to 50% to 90%.,把 AV share p 进入确定性容量倍率 `1 + 1.20*p^2 + 0.25*p*(1-p)`，分别计算 10%、50%、90% 下 congested segment share、peak vehicle-hours、节省时间和中位速度。对应模型：情景仿真、混合交通容量模型、敏感性分析。,official_comap_xlsx,question_solutions/2017/C/q02/solution.py,question_results/2017/C/q02/result.json,question_reports/2017/C/q02/report.md,question_artifacts/2017/C/q02/adoption_scenario_summary.csv
2017-C,2017,C,q03,均衡与性能突变临界点,Determine whether equilibria exist and whether there is a tipping point where performance changes markedly.,把总峰小时 vehicle-hours 作为系统性能指标，在 0%-100% AV share 网格上寻找首次比全人类驾驶基线降低 10% 的临界点，并解释该点附近的容量反馈。对应模型：离散均衡扫描、阈值分析、系统性能曲线。,official_comap_xlsx,question_solutions/2017/C/q03/solution.py,question_results/2017/C/q03/result.json,question_reports/2017/C/q03/report.md,question_artifacts/2017/C/q03/adoption_segment_profiles.csv
2017-C,2017,C,q04,自动驾驶专用车道条件与政策,"Identify under what conditions, if any, lanes should be dedicated to self-driving cooperating cars and whether other policy changes are suggested.",对 lanes>=3 且 AV share>=50% 的路段比较混行与一条 AV-only lane 的 peak vehicle-hours，若专用车道不能改善则输出不设专用车道的约束性政策。对应模型：瓶颈容量比较、车道分配优化、政策约束规则。,official_comap_xlsx,question_solutions/2017/C/q04/solution.py,question_results/2017/C/q04/result.json,question_reports/2017/C/q04/report.md,question_artifacts/2017/C/q04/dedicated_lane_candidates.csv
2017-C,2017,C,q05,给 Washington Governor 的建议信,Prepare a concise letter to the Governor's office summarizing the model results and recommended transportation policy.,把官方路网数据、10/50/90 情景、临界点和专用车道规则压缩为州长办公室可读建议。对应模型：非技术政策报告、模型结果解释、交通治理建议。,official_comap_xlsx,question_solutions/2017/C/q05/solution.py,question_results/2017/C/q05/result.json,question_reports/2017/C/q05/report.md,question_artifacts/2017/C/q05/route_congestion_profiles.png
2017-D,2017,D,q01,安检流程排队模型与瓶颈识别,Develop one or more model(s) that allow(s) you to explore the flow of passengers through a security check point and identify bottlenecks. Clearly identify where problem areas exist in the current process.,读取官方 2017_ICM_Problem_D_Data.xlsx 的 TSA Pre-Check/Regular 到达时间、ID 检查、毫米波、X-ray 和取物样本，构造确定性 G/G/c 排队模型；基线采用题面 one PreCheck lane for every three regular lanes。对应模型：排队论、离散事件仿真、瓶颈分析。,official_comap_xlsx,question_solutions/2017/D/q01/solution.py,question_results/2017/D/q01/result.json,question_reports/2017/D/q01/report.md,question_artifacts/2017/D/q01/baseline_queue_metrics.csv
2017-D,2017,D,q02,两类以上流程修改实验,Develop two or more potential modifications to the current process to improve passenger throughput and reduce variance in wait time. Model these changes to demonstrate how your modifications impact the process.,比较 2 PreCheck/2 regular 动态车道重平衡、并行取筐/物品准备支持、混合方案三类确定性场景，以 combined mean wait、p90 wait 和 checkpoint clear time 评价。对应模型：方案仿真、多指标比较、服务系统优化。,official_comap_xlsx,question_solutions/2017/D/q02/solution.py,question_results/2017/D/q02/result.json,question_reports/2017/D/q02/report.md,question_artifacts/2017/D/q02/modification_comparison.csv
2017-D,2017,D,q03,文化规范与旅客风格敏感性,Consider how cultural norms may impact the way in which passengers process through checkpoints as a sensitivity analysis. How can the security system accommodate these differences in a manner that expedites passenger throughput and reduces variance?,在官方流程样本上施加 personal-space cautious、collective-efficiency、individual-fast but variable 三类确定性乘数，说明这些是旅客风格敏感性而非 workbook 中的文化观测。对应模型：敏感性分析、情景参数、服务时间扰动。,official_comap_xlsx,question_solutions/2017/D/q03/solution.py,question_results/2017/D/q03/result.json,question_reports/2017/D/q03/report.md,question_artifacts/2017/D/q03/cultural_sensitivity.csv
