problem_id,year,code,question,question_index,question_label,method,solution_path,result_path,report_path,artifact_dir,real_solution_path
2018-B,2018,B,q01,01,Language influence model inputs,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/B/q01/solution.py,mcm/generic_baselines/results/2018/B/q01/result.json,mcm/generic_baselines/reports/2018/B/q01/report.md,mcm/generic_baselines/artifacts/2018/B/q01,question_solutions/2018/B/q01/solution.py
2018-B,2018,B,q02,02,Fifty-year native and total speaker forecast,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2018/B/q02/solution.py,mcm/generic_baselines/results/2018/B/q02/result.json,mcm/generic_baselines/reports/2018/B/q02/report.md,mcm/generic_baselines/artifacts/2018/B/q02,question_solutions/2018/B/q02/solution.py
2018-B,2018,B,q03,03,Geographic distribution shift,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/B/q03/solution.py,mcm/generic_baselines/results/2018/B/q03/result.json,mcm/generic_baselines/reports/2018/B/q03/report.md,mcm/generic_baselines/artifacts/2018/B/q03,question_solutions/2018/B/q03/solution.py
2018-B,2018,B,q04,04,Six international offices and languages,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/B/q04/solution.py,mcm/generic_baselines/results/2018/B/q04/result.json,mcm/generic_baselines/reports/2018/B/q04/report.md,mcm/generic_baselines/artifacts/2018/B/q04,question_solutions/2018/B/q04/solution.py
2018-B,2018,B,q05,05,Fewer offices and COO memo,report_outline_baseline,mcm/generic_baselines/solutions/2018/B/q05/solution.py,mcm/generic_baselines/results/2018/B/q05/result.json,mcm/generic_baselines/reports/2018/B/q05/report.md,mcm/generic_baselines/artifacts/2018/B/q05,question_solutions/2018/B/q05/solution.py
2018-D,2018,D,q01,01,"Charging network at 10, 30, 50, and 90 percent EV adoption",network_path_baseline,mcm/generic_baselines/solutions/2018/D/q01/solution.py,mcm/generic_baselines/results/2018/D/q01/result.json,mcm/generic_baselines/reports/2018/D/q01/report.md,mcm/generic_baselines/artifacts/2018/D/q01,question_solutions/2018/D/q01/solution.py
2018-D,2018,D,q02,02,Tesla all-electric track assessment,network_path_baseline,mcm/generic_baselines/solutions/2018/D/q02/solution.py,mcm/generic_baselines/results/2018/D/q02/result.json,mcm/generic_baselines/reports/2018/D/q02/report.md,mcm/generic_baselines/artifacts/2018/D/q02,question_solutions/2018/D/q02/solution.py
2018-D,2018,D,q03,03,"US urban, suburban, and rural station need",network_path_baseline,mcm/generic_baselines/solutions/2018/D/q03/solution.py,mcm/generic_baselines/results/2018/D/q03/result.json,mcm/generic_baselines/reports/2018/D/q03/report.md,mcm/generic_baselines/artifacts/2018/D/q03,question_solutions/2018/D/q03/solution.py
2018-D,2018,D,q04,04,Instant full-migration placement plan,resource_allocation_baseline,mcm/generic_baselines/solutions/2018/D/q04/solution.py,mcm/generic_baselines/results/2018/D/q04/result.json,mcm/generic_baselines/reports/2018/D/q04/report.md,mcm/generic_baselines/artifacts/2018/D/q04,question_solutions/2018/D/q04/solution.py
2018-D,2018,D,q05,05,Network plan shaping factors,network_path_baseline,mcm/generic_baselines/solutions/2018/D/q05/solution.py,mcm/generic_baselines/results/2018/D/q05/result.json,mcm/generic_baselines/reports/2018/D/q05/report.md,mcm/generic_baselines/artifacts/2018/D/q05,question_solutions/2018/D/q05/solution.py
2018-D,2018,D,q06,06,Charger investment proposal,evidence_table_baseline,mcm/generic_baselines/solutions/2018/D/q06/solution.py,mcm/generic_baselines/results/2018/D/q06/result.json,mcm/generic_baselines/reports/2018/D/q06/report.md,mcm/generic_baselines/artifacts/2018/D/q06,question_solutions/2018/D/q06/solution.py
2018-D,2018,D,q07,07,"City-first, rural-first, or mixed build order",linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2018/D/q07/solution.py,mcm/generic_baselines/results/2018/D/q07/result.json,mcm/generic_baselines/reports/2018/D/q07/report.md,mcm/generic_baselines/artifacts/2018/D/q07,question_solutions/2018/D/q07/solution.py
2018-D,2018,D,q08,08,Build ahead of demand or respond to purchases,resource_allocation_baseline,mcm/generic_baselines/solutions/2018/D/q08/solution.py,mcm/generic_baselines/results/2018/D/q08/result.json,mcm/generic_baselines/reports/2018/D/q08/report.md,mcm/generic_baselines/artifacts/2018/D/q08,question_solutions/2018/D/q08/solution.py
2018-D,2018,D,q09,09,Growth plan shaping factors,network_path_baseline,mcm/generic_baselines/solutions/2018/D/q09/solution.py,mcm/generic_baselines/results/2018/D/q09/result.json,mcm/generic_baselines/reports/2018/D/q09/report.md,mcm/generic_baselines/artifacts/2018/D/q09,question_solutions/2018/D/q09/solution.py
2018-D,2018,D,q10,10,Full evolution timeline,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2018/D/q10/solution.py,mcm/generic_baselines/results/2018/D/q10/result.json,mcm/generic_baselines/reports/2018/D/q10/report.md,mcm/generic_baselines/artifacts/2018/D/q10,question_solutions/2018/D/q10/solution.py
2018-D,2018,D,q11,11,Timeline shaping factors,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/D/q11/solution.py,mcm/generic_baselines/results/2018/D/q11/result.json,mcm/generic_baselines/reports/2018/D/q11/report.md,mcm/generic_baselines/artifacts/2018/D/q11,question_solutions/2018/D/q11/solution.py
2018-D,2018,D,q12,12,Transferability to other countries,network_path_baseline,mcm/generic_baselines/solutions/2018/D/q12/solution.py,mcm/generic_baselines/results/2018/D/q12/result.json,mcm/generic_baselines/reports/2018/D/q12/report.md,mcm/generic_baselines/artifacts/2018/D/q12,question_solutions/2018/D/q12/solution.py
2018-E,2018,E,q01,01,Climate-fragility classification model,threshold_classification_baseline,mcm/generic_baselines/solutions/2018/E/q01/solution.py,mcm/generic_baselines/results/2018/E/q01/result.json,mcm/generic_baselines/reports/2018/E/q01/report.md,mcm/generic_baselines/artifacts/2018/E/q01,question_solutions/2018/E/q01/solution.py
2018-E,2018,E,q02,02,Fragile state case without climate effects,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2018/E/q02/solution.py,mcm/generic_baselines/results/2018/E/q02/result.json,mcm/generic_baselines/reports/2018/E/q02/report.md,mcm/generic_baselines/artifacts/2018/E/q02,question_solutions/2018/E/q02/solution.py
2018-E,2018,E,q03,03,Non-top-ten tipping point,linear_trend_forecast_baseline,mcm/generic_baselines/solutions/2018/E/q03/solution.py,mcm/generic_baselines/results/2018/E/q03/result.json,mcm/generic_baselines/reports/2018/E/q03/report.md,mcm/generic_baselines/artifacts/2018/E/q03,question_solutions/2018/E/q03/solution.py
2018-E,2018,E,q04,04,State-driven interventions and scale transfer,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2018/E/q04/solution.py,mcm/generic_baselines/results/2018/E/q04/result.json,mcm/generic_baselines/reports/2018/E/q04/report.md,mcm/generic_baselines/artifacts/2018/E/q04,question_solutions/2018/E/q04/solution.py
2018-E,2018,E,q05,05,Model modifications for cities and continents,evidence_table_baseline,mcm/generic_baselines/solutions/2018/E/q05/solution.py,mcm/generic_baselines/results/2018/E/q05/result.json,mcm/generic_baselines/reports/2018/E/q05/report.md,mcm/generic_baselines/artifacts/2018/E/q05,question_solutions/2018/E/q05/solution.py
2018-F,2018,F,q01,01,"PI, PP, and IP comparison",resource_allocation_baseline,mcm/generic_baselines/solutions/2018/F/q01/solution.py,mcm/generic_baselines/results/2018/F/q01/result.json,mcm/generic_baselines/reports/2018/F/q01/report.md,mcm/generic_baselines/artifacts/2018/F/q01,question_solutions/2018/F/q01/solution.py
2018-F,2018,F,q02,02,Sale or transfer rights after lawful acquisition,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2018/F/q02/solution.py,mcm/generic_baselines/results/2018/F/q02/result.json,mcm/generic_baselines/reports/2018/F/q02/report.md,mcm/generic_baselines/artifacts/2018/F/q02,question_solutions/2018/F/q02/solution.py
2018-F,2018,F,q03,03,Cost of privacy across society,resource_allocation_baseline,mcm/generic_baselines/solutions/2018/F/q03/solution.py,mcm/generic_baselines/results/2018/F/q03/result.json,mcm/generic_baselines/reports/2018/F/q03/report.md,mcm/generic_baselines/artifacts/2018/F/q03,question_solutions/2018/F/q03/solution.py
2018-F,2018,F,q04,04,Monetary value of protecting private information,resource_allocation_baseline,mcm/generic_baselines/solutions/2018/F/q04/solution.py,mcm/generic_baselines/results/2018/F/q04/result.json,mcm/generic_baselines/reports/2018/F/q04/report.md,mcm/generic_baselines/artifacts/2018/F/q04,question_solutions/2018/F/q04/solution.py
2018-F,2018,F,q05,05,"Government, industry, or individual regulation",first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/F/q05/solution.py,mcm/generic_baselines/results/2018/F/q05/result.json,mcm/generic_baselines/reports/2018/F/q05/report.md,mcm/generic_baselines/artifacts/2018/F/q05,question_solutions/2018/F/q05/solution.py
2018-F,2018,F,q06,06,Personal decision versus collective protection,network_path_baseline,mcm/generic_baselines/solutions/2018/F/q06/solution.py,mcm/generic_baselines/results/2018/F/q06/result.json,mcm/generic_baselines/reports/2018/F/q06/report.md,mcm/generic_baselines/artifacts/2018/F/q06,question_solutions/2018/F/q06/solution.py
2018-F,2018,F,q07,07,Data sharing as a public good,evidence_table_baseline,mcm/generic_baselines/solutions/2018/F/q07/solution.py,mcm/generic_baselines/results/2018/F/q07/result.json,mcm/generic_baselines/reports/2018/F/q07/report.md,mcm/generic_baselines/artifacts/2018/F/q07,question_solutions/2018/F/q07/solution.py
2018-F,2018,F,q08,08,Government tracking for national security,resource_allocation_baseline,mcm/generic_baselines/solutions/2018/F/q08/solution.py,mcm/generic_baselines/results/2018/F/q08/result.json,mcm/generic_baselines/reports/2018/F/q08/report.md,mcm/generic_baselines/artifacts/2018/F/q08,question_solutions/2018/F/q08/solution.py
2018-F,2018,F,q09,09,Personalized advertising customization value,evidence_table_baseline,mcm/generic_baselines/solutions/2018/F/q09/solution.py,mcm/generic_baselines/results/2018/F/q09/result.json,mcm/generic_baselines/reports/2018/F/q09/report.md,mcm/generic_baselines/artifacts/2018/F/q09,question_solutions/2018/F/q09/solution.py
2018-F,2018,F,q10,10,Gain from privacy and loss from keeping data private,threshold_classification_baseline,mcm/generic_baselines/solutions/2018/F/q10/solution.py,mcm/generic_baselines/results/2018/F/q10/result.json,mcm/generic_baselines/reports/2018/F/q10/report.md,mcm/generic_baselines/artifacts/2018/F/q10,question_solutions/2018/F/q10/solution.py
2018-F,2018,F,q11,11,Risk parameters by person and information domain,first_order_dynamic_baseline,mcm/generic_baselines/solutions/2018/F/q11/solution.py,mcm/generic_baselines/results/2018/F/q11/result.json,mcm/generic_baselines/reports/2018/F/q11/report.md,mcm/generic_baselines/artifacts/2018/F/q11,question_solutions/2018/F/q11/solution.py
2018-F,2018,F,q12,12,Relative value of privacy elements,linear_weighted_score_baseline,mcm/generic_baselines/solutions/2018/F/q12/solution.py,mcm/generic_baselines/results/2018/F/q12/result.json,mcm/generic_baselines/reports/2018/F/q12/report.md,mcm/generic_baselines/artifacts/2018/F/q12,question_solutions/2018/F/q12/solution.py
